region,slot_index,weather_time_utc,wet_bulb_c,direct_wue_l_per_kwh,pue,cooling_kappa,evaporative_mode_active,model
DE,0,2022-08-01T00:00:00Z,17.434,0.03,1.1398,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,1,2022-08-01T01:00:00Z,17.213,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,2,2022-08-01T02:00:00Z,17.056,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,3,2022-08-01T03:00:00Z,16.934,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,4,2022-08-01T04:00:00Z,16.788,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,5,2022-08-01T05:00:00Z,17.172,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,6,2022-08-01T06:00:00Z,17.696,0.03,1.1326,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,7,2022-08-01T07:00:00Z,18.143,0.6084,1.132,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,8,2022-08-01T08:00:00Z,18.441,0.6096,1.1392,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,9,2022-08-01T09:00:00Z,18.674,0.6105,1.1464,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,10,2022-08-01T10:00:00Z,18.93,0.6115,1.1554,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,11,2022-08-01T11:00:00Z,18.514,0.6099,1.1536,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,12,2022-08-01T12:00:00Z,18.8,0.611,1.1614,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,13,2022-08-01T13:00:00Z,19.105,0.6121,1.1674,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,14,2022-08-01T14:00:00Z,18.87,0.6113,1.1644,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,15,2022-08-01T15:00:00Z,18.516,0.6099,1.1644,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,16,2022-08-01T16:00:00Z,18.091,0.6082,1.1626,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,17,2022-08-01T17:00:00Z,17.861,0.6073,1.1596,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,18,2022-08-01T18:00:00Z,17.601,0.03,1.2082,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,19,2022-08-01T19:00:00Z,17.559,0.03,1.1884,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,20,2022-08-01T20:00:00Z,17.166,0.03,1.1632,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,21,2022-08-01T21:00:00Z,17.073,0.03,1.1506,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,22,2022-08-01T22:00:00Z,16.786,0.03,1.1398,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,23,2022-08-01T23:00:00Z,16.64,0.03,1.1344,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,24,2022-08-02T00:00:00Z,16.899,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,25,2022-08-02T01:00:00Z,16.595,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,26,2022-08-02T02:00:00Z,16.182,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,27,2022-08-02T03:00:00Z,15.833,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,28,2022-08-02T04:00:00Z,15.967,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,29,2022-08-02T05:00:00Z,16.189,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,30,2022-08-02T06:00:00Z,16.899,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,31,2022-08-02T07:00:00Z,17.246,0.03,1.1488,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,32,2022-08-02T08:00:00Z,17.178,0.03,1.1866,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,33,2022-08-02T09:00:00Z,16.965,0.03,1.2154,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,34,2022-08-02T10:00:00Z,17.327,0.605,1.1596,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,35,2022-08-02T11:00:00Z,17.638,0.6063,1.1662,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,36,2022-08-02T12:00:00Z,17.296,0.6049,1.1698,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,37,2022-08-02T13:00:00Z,16.87,0.6029,1.1734,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,38,2022-08-02T14:00:00Z,16.858,0.6029,1.1752,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,39,2022-08-02T15:00:00Z,17.468,0.6056,1.1764,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,40,2022-08-02T16:00:00Z,17.469,0.6056,1.1746,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,41,2022-08-02T17:00:00Z,17.613,0.6062,1.174,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,42,2022-08-02T18:00:00Z,18.823,0.6111,1.168,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,43,2022-08-02T19:00:00Z,16.471,0.03,1.2046,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,44,2022-08-02T20:00:00Z,15.984,0.03,1.174,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,45,2022-08-02T21:00:00Z,15.558,0.03,1.165,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,46,2022-08-02T22:00:00Z,15.366,0.03,1.1704,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,47,2022-08-02T23:00:00Z,14.622,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,48,2022-08-03T00:00:00Z,14.65,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,49,2022-08-03T01:00:00Z,13.57,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,50,2022-08-03T02:00:00Z,13.228,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,51,2022-08-03T03:00:00Z,13.09,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,52,2022-08-03T04:00:00Z,13.02,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,53,2022-08-03T05:00:00Z,13.695,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,54,2022-08-03T06:00:00Z,15.018,0.03,1.1362,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,55,2022-08-03T07:00:00Z,16.427,0.03,1.1866,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,56,2022-08-03T08:00:00Z,17.779,0.6069,1.159,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,57,2022-08-03T09:00:00Z,18.66,0.6105,1.174,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,58,2022-08-03T10:00:00Z,18.746,0.6108,1.183,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,59,2022-08-03T11:00:00Z,19.025,0.6119,1.189,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,60,2022-08-03T12:00:00Z,19.405,0.6132,1.1962,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,61,2022-08-03T13:00:00Z,19.718,0.6143,1.201,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,62,2022-08-03T14:00:00Z,19.729,0.6143,1.2034,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,63,2022-08-03T15:00:00Z,19.729,0.6143,1.2034,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,64,2022-08-03T16:00:00Z,19.586,0.6138,1.2022,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,65,2022-08-03T17:00:00Z,19.574,0.6138,1.1998,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,66,2022-08-03T18:00:00Z,21.13,0.6186,1.1896,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,67,2022-08-03T19:00:00Z,18.425,0.6096,1.177,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,68,2022-08-03T20:00:00Z,17.521,0.6058,1.1668,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,69,2022-08-03T21:00:00Z,17.166,0.6043,1.1584,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,70,2022-08-03T22:00:00Z,16.706,0.03,1.1992,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
DE,71,2022-08-03T23:00:00Z,16.365,0.03,1.1758,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,0,2022-08-01T00:00:00Z,16.883,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,1,2022-08-01T01:00:00Z,16.496,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,2,2022-08-01T02:00:00Z,16.323,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,3,2022-08-01T03:00:00Z,16.365,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,4,2022-08-01T04:00:00Z,16.307,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,5,2022-08-01T05:00:00Z,16.701,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,6,2022-08-01T06:00:00Z,16.857,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,7,2022-08-01T07:00:00Z,16.845,0.03,1.1236,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,8,2022-08-01T08:00:00Z,17.083,0.03,1.138,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,9,2022-08-01T09:00:00Z,17.297,0.03,1.1524,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,10,2022-08-01T10:00:00Z,17.346,0.03,1.1668,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,11,2022-08-01T11:00:00Z,17.408,0.03,1.1794,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,12,2022-08-01T12:00:00Z,17.975,0.03,1.1794,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,13,2022-08-01T13:00:00Z,18.428,0.6096,1.153,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,14,2022-08-01T14:00:00Z,18.295,0.6091,1.1566,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,15,2022-08-01T15:00:00Z,18.27,0.609,1.153,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,16,2022-08-01T16:00:00Z,18.342,0.6092,1.1524,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,17,2022-08-01T17:00:00Z,18.498,0.6099,1.1524,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,18,2022-08-01T18:00:00Z,18.219,0.6088,1.1494,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,19,2022-08-01T19:00:00Z,18.808,0.611,1.1398,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,20,2022-08-01T20:00:00Z,17.297,0.03,1.1524,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,21,2022-08-01T21:00:00Z,17.388,0.03,1.1542,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,22,2022-08-01T22:00:00Z,16.824,0.03,1.138,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,23,2022-08-01T23:00:00Z,15.939,0.03,1.1308,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,24,2022-08-02T00:00:00Z,15.814,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,25,2022-08-02T01:00:00Z,15.272,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,26,2022-08-02T02:00:00Z,14.894,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,27,2022-08-02T03:00:00Z,14.399,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,28,2022-08-02T04:00:00Z,14.258,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,29,2022-08-02T05:00:00Z,14.258,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,30,2022-08-02T06:00:00Z,14.989,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,31,2022-08-02T07:00:00Z,15.69,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,32,2022-08-02T08:00:00Z,16.534,0.03,1.1452,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,33,2022-08-02T09:00:00Z,17.374,0.03,1.1758,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,34,2022-08-02T10:00:00Z,18.435,0.6096,1.1488,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,35,2022-08-02T11:00:00Z,18.962,0.6116,1.159,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,36,2022-08-02T12:00:00Z,18.612,0.6103,1.1638,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,37,2022-08-02T13:00:00Z,19.067,0.612,1.1698,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,38,2022-08-02T14:00:00Z,19.365,0.6131,1.1734,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,39,2022-08-02T15:00:00Z,19.574,0.6138,1.1764,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,40,2022-08-02T16:00:00Z,19.769,0.6145,1.1764,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,41,2022-08-02T17:00:00Z,19.607,0.6139,1.1752,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,42,2022-08-02T18:00:00Z,19.682,0.6142,1.1716,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,43,2022-08-02T19:00:00Z,19.535,0.6137,1.1596,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,44,2022-08-02T20:00:00Z,18.633,0.6104,1.1512,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,45,2022-08-02T21:00:00Z,18.261,0.6089,1.1446,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,46,2022-08-02T22:00:00Z,17.939,0.03,1.1704,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,47,2022-08-02T23:00:00Z,17.547,0.03,1.147,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,48,2022-08-03T00:00:00Z,17.973,0.03,1.1452,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,49,2022-08-03T01:00:00Z,17.75,0.03,1.1218,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,50,2022-08-03T02:00:00Z,17.494,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,51,2022-08-03T03:00:00Z,17.15,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,52,2022-08-03T04:00:00Z,16.877,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,53,2022-08-03T05:00:00Z,16.757,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,54,2022-08-03T06:00:00Z,17.557,0.03,1.12,hybrid_economized,False,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,55,2022-08-03T07:00:00Z,18.649,0.6104,1.1344,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,56,2022-08-03T08:00:00Z,19.593,0.6139,1.1536,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,57,2022-08-03T09:00:00Z,20.4,0.6165,1.1716,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,58,2022-08-03T10:00:00Z,20.457,0.6167,1.183,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,59,2022-08-03T11:00:00Z,20.484,0.6168,1.1896,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,60,2022-08-03T12:00:00Z,20.572,0.617,1.192,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,61,2022-08-03T13:00:00Z,20.634,0.6172,1.198,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,62,2022-08-03T14:00:00Z,20.762,0.6176,1.201,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,63,2022-08-03T15:00:00Z,20.731,0.6175,1.2028,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,64,2022-08-03T16:00:00Z,20.731,0.6175,1.2028,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,65,2022-08-03T17:00:00Z,20.657,0.6173,1.2022,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,66,2022-08-03T18:00:00Z,21.113,0.6186,1.198,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,67,2022-08-03T19:00:00Z,21.158,0.6187,1.177,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
FR,68,2022-08-03T20:00:00Z,18.476,0.6098,1.1668,hybrid_economized,True,"open-meteo archive + climate-driven hybrid-economized cooling (region_cooling_profiles base), T-dependent PUE"
