region,slot_index,utc_timestamp,residual_load_mw,signal_model,source_dataset
FR,35,2018-07-26T11:00:00Z,50931.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2018-07-25 via https://api.energy-charts.info/public_power?country=fr&start=2018-07-25&end=2018-07-27
FR,36,2018-07-26T12:00:00Z,50766.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2018-07-25 via https://api.energy-charts.info/public_power?country=fr&start=2018-07-25&end=2018-07-27
FR,37,2018-07-26T13:00:00Z,50158.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2018-07-25 via https://api.energy-charts.info/public_power?country=fr&start=2018-07-25&end=2018-07-27
FR,38,2018-07-26T14:00:00Z,49700.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2018-07-25 via https://api.energy-charts.info/public_power?country=fr&start=2018-07-25&end=2018-07-27
FR,39,2018-07-26T15:00:00Z,49521.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2018-07-25 via https://api.energy-charts.info/public_power?country=fr&start=2018-07-25&end=2018-07-27
FR,40,2018-07-26T16:00:00Z,50607.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2018-07-25 via https://api.energy-charts.info/public_power?country=fr&start=2018-07-25&end=2018-07-27
FR,41,2018-07-26T17:00:00Z,51010.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2018-07-25 via https://api.energy-charts.info/public_power?country=fr&start=2018-07-25&end=2018-07-27
FR,42,2018-07-26T18:00:00Z,49091.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2018-07-25 via https://api.energy-charts.info/public_power?country=fr&start=2018-07-25&end=2018-07-27
FR,43,2018-07-26T19:00:00Z,48091.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2018-07-25 via https://api.energy-charts.info/public_power?country=fr&start=2018-07-25&end=2018-07-27
FR,44,2018-07-26T20:00:00Z,49867.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2018-07-25 via https://api.energy-charts.info/public_power?country=fr&start=2018-07-25&end=2018-07-27
FR,45,2018-07-26T21:00:00Z,49707.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2018-07-25 via https://api.energy-charts.info/public_power?country=fr&start=2018-07-25&end=2018-07-27
FR,46,2018-07-26T22:00:00Z,44857.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2018-07-25 via https://api.energy-charts.info/public_power?country=fr&start=2018-07-25&end=2018-07-27
FR,47,2018-07-26T23:00:00Z,41797.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2018-07-25 via https://api.energy-charts.info/public_power?country=fr&start=2018-07-25&end=2018-07-27
ES,0,2018-07-25T00:00:00Z,21592.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,1,2018-07-25T01:00:00Z,20923.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,2,2018-07-25T02:00:00Z,20825.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,3,2018-07-25T03:00:00Z,21220.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,4,2018-07-25T04:00:00Z,23105.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,5,2018-07-25T05:00:00Z,25265.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,6,2018-07-25T06:00:00Z,27211.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,7,2018-07-25T07:00:00Z,28195.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,8,2018-07-25T08:00:00Z,28522.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,9,2018-07-25T09:00:00Z,28897.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,10,2018-07-25T10:00:00Z,29448.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,11,2018-07-25T11:00:00Z,29804.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,12,2018-07-25T12:00:00Z,29197.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,13,2018-07-25T13:00:00Z,28737.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,14,2018-07-25T14:00:00Z,28565.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,15,2018-07-25T15:00:00Z,28596.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,16,2018-07-25T16:00:00Z,28319.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,17,2018-07-25T17:00:00Z,28146.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,18,2018-07-25T18:00:00Z,28565.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,19,2018-07-25T19:00:00Z,29519.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,20,2018-07-25T20:00:00Z,29012.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,21,2018-07-25T21:00:00Z,26741.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,22,2018-07-25T22:00:00Z,25196.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,23,2018-07-25T23:00:00Z,23527.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,24,2018-07-26T00:00:00Z,22639.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,25,2018-07-26T01:00:00Z,22298.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,26,2018-07-26T02:00:00Z,22355.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,27,2018-07-26T03:00:00Z,22753.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,28,2018-07-26T04:00:00Z,24957.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,29,2018-07-26T05:00:00Z,27358.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,30,2018-07-26T06:00:00Z,29273.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,31,2018-07-26T07:00:00Z,30721.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,32,2018-07-26T08:00:00Z,31054.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,33,2018-07-26T09:00:00Z,31114.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,34,2018-07-26T10:00:00Z,31255.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,35,2018-07-26T11:00:00Z,31134.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,36,2018-07-26T12:00:00Z,30121.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,37,2018-07-26T13:00:00Z,29203.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,38,2018-07-26T14:00:00Z,28897.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,39,2018-07-26T15:00:00Z,28753.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,40,2018-07-26T16:00:00Z,28306.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,41,2018-07-26T17:00:00Z,28077.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,42,2018-07-26T18:00:00Z,27871.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,43,2018-07-26T19:00:00Z,28202.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,44,2018-07-26T20:00:00Z,27442.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,45,2018-07-26T21:00:00Z,25565.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,46,2018-07-26T22:00:00Z,24701.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
ES,47,2018-07-26T23:00:00Z,23503.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E es 2018-07-25 via https://api.energy-charts.info/public_power?country=es&start=2018-07-25&end=2018-07-27
IT-NO,0,2018-07-25T00:00:00Z,27373.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E it 2018-07-25 via https://api.energy-charts.info/public_power?country=it&start=2018-07-25&end=2018-07-27
IT-NO,1,2018-07-25T01:00:00Z,27058.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E it 2018-07-25 via https://api.energy-charts.info/public_power?country=it&start=2018-07-25&end=2018-07-27
IT-NO,2,2018-07-25T02:00:00Z,26991.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E it 2018-07-25 via https://api.energy-charts.info/public_power?country=it&start=2018-07-25&end=2018-07-27
IT-NO,3,2018-07-25T03:00:00Z,28014.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E it 2018-07-25 via https://api.energy-charts.info/public_power?country=it&start=2018-07-25&end=2018-07-27
IT-NO,4,2018-07-25T04:00:00Z,30834.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E it 2018-07-25 via https://api.energy-charts.info/public_power?country=it&start=2018-07-25&end=2018-07-27
IT-NO,5,2018-07-25T05:00:00Z,35078.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E it 2018-07-25 via https://api.energy-charts.info/public_power?country=it&start=2018-07-25&end=2018-07-27
IT-NO,6,2018-07-25T06:00:00Z,38146.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E it 2018-07-25 via https://api.energy-charts.info/public_power?country=it&start=2018-07-25&end=2018-07-27
IT-NO,7,2018-07-25T07:00:00Z,37975.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E it 2018-07-25 via https://api.energy-charts.info/public_power?country=it&start=2018-07-25&end=2018-07-27
IT-NO,8,2018-07-25T08:00:00Z,36778.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E it 2018-07-25 via https://api.energy-charts.info/public_power?country=it&start=2018-07-25&end=2018-07-27
IT-NO,9,2018-07-25T09:00:00Z,36099.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E it 2018-07-25 via https://api.energy-charts.info/public_power?country=it&start=2018-07-25&end=2018-07-27
IT-NO,10,2018-07-25T10:00:00Z,33856.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E it 2018-07-25 via https://api.energy-charts.info/public_power?country=it&start=2018-07-25&end=2018-07-27
IT-NO,11,2018-07-25T11:00:00Z,33969.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E it 2018-07-25 via https://api.energy-charts.info/public_power?country=it&start=2018-07-25&end=2018-07-27
IT-NO,12,2018-07-25T12:00:00Z,35460.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E it 2018-07-25 via https://api.energy-charts.info/public_power?country=it&start=2018-07-25&end=2018-07-27
IT-NO,13,2018-07-25T13:00:00Z,36859.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E it 2018-07-25 via https://api.energy-charts.info/public_power?country=it&start=2018-07-25&end=2018-07-27
IT-NO,14,2018-07-25T14:00:00Z,38391.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E it 2018-07-25 via https://api.energy-charts.info/public_power?country=it&start=2018-07-25&end=2018-07-27
IT-NO,15,2018-07-25T15:00:00Z,39240.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E it 2018-07-25 via https://api.energy-charts.info/public_power?country=it&start=2018-07-25&end=2018-07-27
IT-NO,16,2018-07-25T16:00:00Z,40469.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E it 2018-07-25 via https://api.energy-charts.info/public_power?country=it&start=2018-07-25&end=2018-07-27
IT-NO,17,2018-07-25T17:00:00Z,42122.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E it 2018-07-25 via https://api.energy-charts.info/public_power?country=it&start=2018-07-25&end=2018-07-27
IT-NO,18,2018-07-25T18:00:00Z,42626.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E it 2018-07-25 via https://api.energy-charts.info/public_power?country=it&start=2018-07-25&end=2018-07-27
IT-NO,19,2018-07-25T19:00:00Z,42095.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E it 2018-07-25 via https://api.energy-charts.info/public_power?country=it&start=2018-07-25&end=2018-07-27
IT-NO,20,2018-07-25T20:00:00Z,38849.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E it 2018-07-25 via https://api.energy-charts.info/public_power?country=it&start=2018-07-25&end=2018-07-27
IT-NO,21,2018-07-25T21:00:00Z,35387.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E it 2018-07-25 via https://api.energy-charts.info/public_power?country=it&start=2018-07-25&end=2018-07-27
IT-NO,22,2018-07-25T22:00:00Z,32219.0,energy_charts_residual_load_minus_wind_solar (real 2018; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E it 2018-07-25 via https://api.energy-charts.info/public_power?country=it&start=2018-07-25&end=2018-07-27
