region,slot_index,utc_timestamp,residual_load_mw,signal_model,source_dataset
DE,37,2022-08-02T13:00:00Z,22059.625,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,38,2022-08-02T14:00:00Z,26674.3,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,39,2022-08-02T15:00:00Z,33245.45,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,40,2022-08-02T16:00:00Z,40182.7,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,41,2022-08-02T17:00:00Z,45483.175,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,42,2022-08-02T18:00:00Z,47525.9,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,43,2022-08-02T19:00:00Z,47112.15,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,44,2022-08-02T20:00:00Z,44556.275,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,45,2022-08-02T21:00:00Z,41004.05,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,46,2022-08-02T22:00:00Z,38267.65,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
DE,47,2022-08-02T23:00:00Z,36107.1,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 15min→1h resample),Energy-Charts / ENTSO-E de 2022-08-01 via https://api.energy-charts.info/public_power?country=de&start=2022-08-01&end=2022-08-03
FR,0,2022-08-01T00:00:00Z,33753.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,1,2022-08-01T01:00:00Z,32502.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,2,2022-08-01T02:00:00Z,32319.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,3,2022-08-01T03:00:00Z,33736.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,4,2022-08-01T04:00:00Z,35868.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,5,2022-08-01T05:00:00Z,38168.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,6,2022-08-01T06:00:00Z,40081.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,7,2022-08-01T07:00:00Z,40373.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,8,2022-08-01T08:00:00Z,39684.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,9,2022-08-01T09:00:00Z,39504.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,10,2022-08-01T10:00:00Z,40318.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,11,2022-08-01T11:00:00Z,39282.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,12,2022-08-01T12:00:00Z,38565.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,13,2022-08-01T13:00:00Z,38070.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,14,2022-08-01T14:00:00Z,37990.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,15,2022-08-01T15:00:00Z,38939.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,16,2022-08-01T16:00:00Z,41849.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,17,2022-08-01T17:00:00Z,44542.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,18,2022-08-01T18:00:00Z,44266.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,19,2022-08-01T19:00:00Z,43599.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,20,2022-08-01T20:00:00Z,44786.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,21,2022-08-01T21:00:00Z,43920.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,22,2022-08-01T22:00:00Z,40092.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,23,2022-08-01T23:00:00Z,38034.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,24,2022-08-02T00:00:00Z,36544.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,25,2022-08-02T01:00:00Z,34553.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,26,2022-08-02T02:00:00Z,33832.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,27,2022-08-02T03:00:00Z,34880.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,28,2022-08-02T04:00:00Z,36626.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,29,2022-08-02T05:00:00Z,38783.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,30,2022-08-02T06:00:00Z,40493.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,31,2022-08-02T07:00:00Z,40238.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,32,2022-08-02T08:00:00Z,39551.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,33,2022-08-02T09:00:00Z,39446.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,34,2022-08-02T10:00:00Z,40351.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,35,2022-08-02T11:00:00Z,39544.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,36,2022-08-02T12:00:00Z,39228.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,37,2022-08-02T13:00:00Z,38934.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,38,2022-08-02T14:00:00Z,39068.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,39,2022-08-02T15:00:00Z,40386.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,40,2022-08-02T16:00:00Z,43159.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
FR,41,2022-08-02T17:00:00Z,45747.0,energy_charts_residual_load_minus_wind_solar (real 2022; Load−WindOnshore−WindOffshore−Solar; 60min→1h resample) [absent treated as 0 MW: ['Wind offshore']],Energy-Charts / ENTSO-E fr 2022-08-01 via https://api.energy-charts.info/public_power?country=fr&start=2022-08-01&end=2022-08-03
