region,reference_location,latitude,longitude,weather_site_source_note,weather_site_confidence,slot_index,forecast_datetime_utc,weather_time_utc,dry_bulb_c,wet_bulb_c,wet_bulb_f,model_wet_bulb_f,cooling_scenario,cooling_profile,activation_rule,activation_logic,evaporative_mode_active,dry_mode_wue_l_per_kwh,wet_tower_wue_l_per_kwh,evap_multiplier,evap_activation_dry_bulb_c,evap_activation_wet_bulb_c,direct_wue_l_per_kwh,model,source_dataset,source_url,cooling_profile_source_basis,cooling_profile_notes
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,5,2025-02-26T15:00:00.000Z,2025-02-26T15:00,13.7,9.9,49.82,49.82,base,hybrid_economized,threshold,any,False,0.03,1.5155356569599998,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,6,2025-02-26T16:00:00.000Z,2025-02-26T16:00,13.0,9.8,49.64,49.64,base,hybrid_economized,threshold,any,False,0.03,1.5133590278399998,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,7,2025-02-26T17:00:00.000Z,2025-02-26T17:00,12.0,9.2,48.56,48.56,base,hybrid_economized,threshold,any,False,0.03,1.5000412454399998,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,8,2025-02-26T18:00:00.000Z,2025-02-26T18:00,10.7,9.2,48.56,48.56,base,hybrid_economized,threshold,any,False,0.03,1.5000412454399998,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,9,2025-02-26T19:00:00.000Z,2025-02-26T19:00,10.0,8.6,47.48,47.48,base,hybrid_economized,threshold,any,False,0.03,1.4862811641599998,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,10,2025-02-26T20:00:00.000Z,2025-02-26T20:00,9.6,8.4,47.120000000000005,47.120000000000005,base,hybrid_economized,threshold,any,False,0.03,1.4815961817599999,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,11,2025-02-26T21:00:00.000Z,2025-02-26T21:00,8.7,7.4,45.32,45.32,base,hybrid_economized,threshold,any,False,0.03,1.45743410496,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,12,2025-02-26T22:00:00.000Z,2025-02-26T22:00,8.1,7.1,44.78,44.78,base,hybrid_economized,threshold,any,False,0.03,1.4499459033599997,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,13,2025-02-26T23:00:00.000Z,2025-02-26T23:00,7.6,6.7,44.06,44.06,base,hybrid_economized,threshold,any,False,0.03,1.4397896294399999,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,14,2025-02-27T00:00:00.000Z,2025-02-27T00:00,7.1,6.6,43.879999999999995,43.879999999999995,base,hybrid_economized,threshold,any,False,0.03,1.4372198457599996,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,15,2025-02-27T01:00:00.000Z,2025-02-27T01:00,6.8,6.4,43.519999999999996,43.519999999999996,base,hybrid_economized,threshold,any,False,0.03,1.4320434201599996,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,16,2025-02-27T02:00:00.000Z,2025-02-27T02:00,6.6,6.2,43.16,43.16,base,hybrid_economized,threshold,any,False,0.03,1.42681785024,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,17,2025-02-27T03:00:00.000Z,2025-02-27T03:00,6.2,5.9,42.620000000000005,42.620000000000005,base,hybrid_economized,threshold,any,False,0.03,1.41888734976,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,18,2025-02-27T04:00:00.000Z,2025-02-27T04:00,6.2,5.8,42.44,42.44,base,hybrid_economized,threshold,any,False,0.03,1.41621927744,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,19,2025-02-27T05:00:00.000Z,2025-02-27T05:00,6.0,5.6,42.08,42.08,base,hybrid_economized,threshold,any,False,0.03,1.41084627456,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,20,2025-02-27T06:00:00.000Z,2025-02-27T06:00,5.2,4.6,40.28,40.28,base,hybrid_economized,threshold,any,False,0.03,1.38324409536,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,21,2025-02-27T07:00:00.000Z,2025-02-27T07:00,5.4,4.6,40.28,40.28,base,hybrid_economized,threshold,any,False,0.03,1.38324409536,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,22,2025-02-27T08:00:00.000Z,2025-02-27T08:00,6.9,5.6,42.08,42.08,base,hybrid_economized,threshold,any,False,0.03,1.41084627456,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,23,2025-02-27T09:00:00.000Z,2025-02-27T09:00,8.2,7.3,45.14,45.14,base,hybrid_economized,threshold,any,False,0.03,1.45495032384,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
IT-NO,Milan metro proxy,45.4642,9.19,Metro-scale proxy for the dominant North Italy cloud/data-center hub,metro,24,2025-02-27T10:00:00.000Z,2025-02-27T10:00,10.2,8.2,46.76,46.76,base,hybrid_economized,threshold,any,False,0.03,1.4768620550399998,0.4,25.0,17.0,0.03,Gupta wet-tower submodel + explicit cooling-profile scenario,Open-Meteo historical forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast?latitude=45.4642&longitude=9.19&hourly=temperature_2m%2Cwet_bulb_temperature_2m&start_date=2025-02-26&end_date=2025-02-27&timezone=GMT,Base hybrid/economized scenario calibrated to Microsoft outside-air,DOE economizer
